date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,primary_warehouse_id,year,month,week_number,day_of_week,quarter,month_name,year_month,revenue,margin,margin_pct
2025-05-04,SKU-103638,North,46,32.16,1,0,1970-06-01,0,-1.48,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,5,18,6,2,May,2025-05,9121.34,8094.62,88.74
2025-06-28,SKU-103639,West,57,161.63,0,0,1970-06-01,0,-1.43,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,6,26,5,2,Jun,2025-06,4485.900000000001,960.45,21.41
2025-06-22,SKU-103640,South,24,107.51,0,0,1970-06-01,0,-0.43,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2025,6,25,6,2,Jun,2025-06,3229.2000000000003,529.6800000000002,16.4
2025-02-08,SKU-103641,East,24,84.56,0,0,1970-06-01,0,1.58,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,2,6,5,1,Feb,2025-02,808.56,-2044.56,-252.86
2025-02-04,SKU-103642,North,37,172.84,0,0,1970-06-01,0,0.14,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,2,6,1,1,Feb,2025-02,5843.41,2776.8500000000004,47.52
2025-08-18,SKU-103643,North,53,175.53,0,0,1970-06-01,0,0.1,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,8,34,0,3,Aug,2025-08,1742.11,-398.5600000000002,-22.88
2025-09-26,SKU-103644,South,64,191.37,0,0,1970-06-01,0,-0.71,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2025,9,39,4,3,Sep,2025-09,8331.52,2163.84,25.97
2025-02-22,SKU-103645,West,36,120.57,0,0,1970-06-01,0,-0.97,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,2,8,5,1,Feb,2025-02,3920.4,2209.6800000000003,56.36
2025-03-08,SKU-103646,North,26,30.63,0,0,1970-06-01,0,0.9,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,3,10,5,1,Mar,2025-03,2546.7000000000003,771.1599999999999,30.28
2025-06-16,SKU-103647,North,47,31.9,0,0,1970-06-01,0,1.21,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,6,25,0,2,Jun,2025-06,7590.969999999999,5774.889999999999,76.08
2025-04-10,SKU-103648,West,32,83.08,1,0,1970-06-02,0,0.07,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,4,15,3,2,Apr,2025-04,4144.64,3182.7200000000003,76.79
2025-07-25,SKU-103649,South,30,112.03,0,0,1970-06-02,0,0.42,Toys,119.1,158.8,0.61,0.973,WH-S100001,2025,7,30,4,3,Jul,2025-07,4764.0,1191.0000000000005,25.0
2025-04-06,SKU-103650,North,46,100.04,1,0,1970-06-02,0,0.11,Pet,39.01,44.01,0.77,0.983,WH-N100000,2025,4,14,6,2,Apr,2025-04,2024.46,230.0,11.36
2025-10-26,SKU-103651,North,62,202.79,0,0,1970-06-02,0,-0.56,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2025,10,43,6,4,Oct,2025-10,5377.88,2028.0199999999995,37.71
2025-09-22,SKU-103652,North,48,182.31,0,0,1970-06-02,0,-0.55,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,9,39,0,3,Sep,2025-09,9468.48,3737.7599999999993,39.48
2024-12-17,SKU-103653,West,57,97.56,0,1,1970-06-02,0,-0.92,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,12,51,1,4,Dec,2024-12,10774.14,5886.960000000001,54.64
2025-04-18,SKU-103654,South,65,79.56,1,0,1970-06-02,0,0.9,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,4,16,4,2,Apr,2025-04,12392.25,9078.55,73.26
2025-02-18,SKU-103655,North,29,33.29,0,0,1970-06-02,0,0.41,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,2,8,1,1,Feb,2025-02,5094.14,4659.72,91.47
2025-09-06,SKU-103656,North,58,184.1,0,0,1970-06-02,0,-0.74,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,9,36,5,3,Sep,2025-09,11500.82,10206.26,88.74
2025-10-04,SKU-103657,West,27,123.72,0,0,1970-06-02,0,-1.05,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,10,40,5,4,Oct,2025-10,2124.9,454.9500000000001,21.41
2025-04-23,SKU-103658,North,60,187.08,1,0,1970-06-02,0,0.37,Electronics,112.48,134.55,0.33,0.966,WH-N100000,2025,4,17,2,2,Apr,2025-04,8073.000000000001,1324.2000000000005,16.4
2025-02-19,SKU-103659,East,39,176.09,0,0,1970-06-02,0,-0.27,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,2,8,2,1,Feb,2025-02,1313.91,-3322.41,-252.86
2025-09-04,SKU-103660,South,41,165.76,0,0,1970-06-02,0,-0.24,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,9,36,3,3,Sep,2025-09,6475.13,3077.0500000000006,47.52
2025-08-25,SKU-103661,South,37,163.99,0,0,1970-06-02,0,-0.39,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,8,35,0,3,Aug,2025-08,1216.1899999999998,-278.2400000000001,-22.88
2025-08-13,SKU-103662,South,83,76.22,0,0,1970-06-02,0,0.6,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2025,8,33,2,3,Aug,2025-08,10804.94,2806.23,25.97
2025-04-04,SKU-103663,South,57,180.5,1,0,1970-06-02,1,0.36,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,4,14,4,2,Apr,2025-04,6207.3,3498.6600000000003,56.36
2025-10-13,SKU-103664,North,32,108.64,0,0,1970-06-02,0,0.34,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,10,42,0,4,Oct,2025-10,3134.4,949.12,30.28
2025-07-01,SKU-103665,South,32,146.42,0,0,1970-06-02,0,-1.41,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,7,27,1,3,Jul,2025-07,5168.32,3931.84,76.08
2025-10-17,SKU-103666,West,54,162.61,0,0,1970-06-02,0,0.33,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,10,42,4,4,Oct,2025-10,6994.080000000001,5370.84,76.79
2025-08-04,SKU-103667,North,53,40.49,0,0,1970-06-02,0,1.6,Toys,119.1,158.8,0.61,0.973,WH-N100000,2025,8,32,0,3,Aug,2025-08,8416.400000000001,2104.100000000001,25.0
2025-07-17,SKU-103668,East,64,146.97,0,0,1970-06-02,0,0.71,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,7,29,3,3,Jul,2025-07,2816.64,320.0,11.36
2024-12-14,SKU-103669,East,41,152.89,0,1,1970-06-02,0,-0.84,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2024,12,50,5,4,Dec,2024-12,3556.34,1341.1099999999997,37.71
2025-02-24,SKU-103670,East,24,158.94,0,0,1970-06-02,0,-1.68,Pet,119.39,197.26,0.68,0.987,WH-E100002,2025,2,9,0,1,Feb,2025-02,4734.24,1868.88,39.48
2025-06-10,SKU-103671,East,67,195.26,0,0,1970-06-02,0,0.02,Home,85.74,189.02,1.49,0.954,WH-E100002,2025,6,24,1,2,Jun,2025-06,12664.34,6919.760000000001,54.64
2025-04-26,SKU-103672,South,30,32.78,1,0,1970-06-03,0,1.41,Electronics,50.98,190.65,0.55,0.959,WH-S100001,2025,4,17,5,2,Apr,2025-04,5719.5,4190.1,73.26
2025-11-11,SKU-103673,West,24,80.0,0,0,1970-06-03,0,-1.73,Toys,14.98,175.66,1.79,0.972,WH-W100003,2025,11,46,1,4,Nov,2025-11,4215.84,3856.32,91.47
2025-10-17,SKU-103674,West,67,33.18,0,0,1970-06-03,0,0.86,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,10,42,4,4,Oct,2025-10,13285.43,11789.99,88.74
2025-11-04,SKU-103675,West,29,178.07,0,0,1970-06-03,0,-0.9,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,11,45,1,4,Nov,2025-11,2282.3,488.65,21.41
2025-04-22,SKU-103676,West,64,96.27,1,0,1970-06-03,0,1.54,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,4,17,1,2,Apr,2025-04,8611.2,1412.4800000000005,16.4
2025-07-08,SKU-103677,South,21,135.65,0,0,1970-06-03,0,1.67,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,7,28,1,3,Jul,2025-07,707.49,-1788.99,-252.86
2025-04-01,SKU-103678,North,45,77.71,0,0,1970-06-03,0,0.98,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,4,14,1,2,Apr,2025-04,7106.85,3377.2500000000005,47.52
2025-11-09,SKU-103679,West,26,88.51,0,0,1970-06-03,0,0.31,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,11,45,6,4,Nov,2025-11,854.6199999999999,-195.5200000000001,-22.88
2025-01-08,SKU-103680,North,51,72.59,0,0,1970-06-03,0,-0.43,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,1,2,2,1,Jan,2025-01,6639.18,1724.3100000000002,25.97
2025-03-15,SKU-103681,East,38,107.24,0,0,1970-06-03,0,-1.08,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,3,11,5,1,Mar,2025-03,4138.2,2332.44,56.36
2025-07-30,SKU-103682,West,21,109.33,0,0,1970-06-03,0,0.76,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,7,31,2,3,Jul,2025-07,2056.9500000000003,622.8599999999999,30.28
2025-03-18,SKU-103683,East,18,132.95,0,0,1970-06-03,0,0.22,Kitchen,38.64,161.51,0.29,0.933,WH-E100002,2025,3,12,1,1,Mar,2025-03,2907.18,2211.66,76.08
2025-03-18,SKU-103684,South,37,44.06,0,0,1970-06-03,0,0.22,Kitchen,30.06,129.52,0.22,0.931,WH-S100001,2025,3,12,1,1,Mar,2025-03,4792.240000000001,3680.02,76.79
2025-11-27,SKU-103685,East,48,160.55,0,0,1970-06-03,0,-0.07,Toys,119.1,158.8,0.61,0.973,WH-E100002,2025,11,48,3,4,Nov,2025-11,7622.400000000001,1905.6000000000008,25.0
2025-06-25,SKU-103686,East,52,179.84,0,0,1970-06-03,0,-1.23,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,6,26,2,2,Jun,2025-06,2288.52,260.0,11.36
2025-06-23,SKU-103687,West,27,126.44,0,0,1970-06-03,0,-0.17,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2025,6,26,0,2,Jun,2025-06,2341.98,883.1699999999998,37.71
2025-09-26,SKU-103688,North,54,127.94,0,0,1970-06-03,0,-0.11,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,9,39,4,3,Sep,2025-09,10652.04,4204.98,39.48
2025-05-24,SKU-103689,West,52,41.96,1,0,1970-06-03,0,-1.28,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,5,21,5,2,May,2025-05,9829.04,5370.56,54.64
2025-02-15,SKU-103690,West,29,87.47,0,0,1970-06-03,0,0.82,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,2,7,5,1,Feb,2025-02,5528.85,4050.43,73.26
2025-03-23,SKU-103691,East,42,160.85,0,0,1970-06-03,0,-1.22,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,3,12,6,1,Mar,2025-03,7377.72,6748.56,91.47
2025-11-23,SKU-103692,West,30,103.16,0,0,1970-06-03,0,0.48,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,11,47,6,4,Nov,2025-11,5948.7,5279.1,88.74
2024-12-16,SKU-103693,North,36,111.13,0,1,1970-06-03,0,0.21,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2024,12,51,0,4,Dec,2024-12,2833.2000000000003,606.6,21.41
2025-06-12,SKU-103694,East,62,195.79,0,0,1970-06-03,0,0.55,Electronics,112.48,134.55,0.33,0.966,WH-E100002,2025,6,24,3,2,Jun,2025-06,8342.1,1368.3400000000004,16.4
2025-06-27,SKU-103695,West,69,77.36,0,0,1970-06-03,0,0.17,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,6,26,4,2,Jun,2025-06,2324.61,-5878.11,-252.86
2025-07-26,SKU-103696,North,53,150.62,0,0,1970-06-04,0,-1.37,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,7,30,5,3,Jul,2025-07,8370.29,3977.650000000001,47.52
2024-12-14,SKU-103697,East,36,194.33,0,1,1970-06-04,0,3.32,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2024,12,50,5,4,Dec,2024-12,1183.32,-270.72000000000014,-22.88
2024-12-04,SKU-103698,North,31,125.82,0,1,1970-06-04,0,1.09,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2024,12,49,2,4,Dec,2024-12,4035.58,1048.11,25.97
2025-03-08,SKU-103699,East,23,87.3,0,0,1970-06-04,0,-0.23,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,3,10,5,1,Mar,2025-03,2504.7000000000003,1411.74,56.36
2025-02-10,SKU-103700,East,22,106.48,0,0,1970-06-04,0,-0.27,Pet,68.29,97.95,0.38,0.978,WH-E100002,2025,2,7,0,1,Feb,2025-02,2154.9,652.52,30.28
2025-10-21,SKU-103701,South,30,87.55,0,0,1970-06-04,0,-0.6,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,10,43,1,4,Oct,2025-10,4845.299999999999,3686.1,76.08
2025-11-15,SKU-103702,North,28,101.55,0,0,1970-06-04,0,-1.07,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,11,46,5,4,Nov,2025-11,3626.56,2784.88,76.79
2025-03-30,SKU-103703,West,38,31.39,0,0,1970-06-04,0,0.12,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,3,13,6,1,Mar,2025-03,6034.400000000001,1508.6000000000006,25.0
2025-03-21,SKU-103704,North,21,163.14,0,0,1970-06-04,0,0.01,Pet,39.01,44.01,0.77,0.983,WH-N100000,2025,3,12,4,1,Mar,2025-03,924.21,105.0,11.36
2025-05-30,SKU-103705,North,34,151.2,1,0,1970-06-04,1,-1.26,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2025,5,22,4,2,May,2025-05,2949.16,1112.14,37.71
2025-05-06,SKU-103706,West,44,176.01,1,0,1970-06-04,0,0.22,Pet,119.39,197.26,0.68,0.987,WH-W100003,2025,5,19,1,2,May,2025-05,8679.439999999999,3426.28,39.48
2025-02-08,SKU-103707,North,34,86.6,0,0,1970-06-04,0,-3.5,Home,85.74,189.02,1.49,0.954,WH-N100000,2025,2,6,5,1,Feb,2025-02,6426.68,3511.5200000000004,54.64
2025-07-11,SKU-103708,North,35,82.66,0,0,1970-06-04,0,-0.92,Electronics,50.98,190.65,0.55,0.959,WH-N100000,2025,7,28,4,3,Jul,2025-07,6672.75,4888.450000000001,73.26
2024-12-13,SKU-103709,West,34,151.12,0,1,1970-06-04,0,0.87,Toys,14.98,175.66,1.79,0.972,WH-W100003,2024,12,50,4,4,Dec,2024-12,5972.44,5463.12,91.47
2025-09-26,SKU-103710,West,30,176.7,0,0,1970-06-04,0,-0.39,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,9,39,4,3,Sep,2025-09,5948.7,5279.1,88.74
2025-05-01,SKU-103711,West,47,194.58,1,0,1970-06-04,1,1.25,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,5,18,3,2,May,2025-05,3698.9,791.95,21.41
2025-04-04,SKU-103712,West,36,154.31,1,0,1970-06-04,0,-0.07,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,4,14,4,2,Apr,2025-04,4843.8,794.5200000000002,16.4
2025-04-05,SKU-103713,East,30,86.7,1,0,1970-06-04,0,-0.04,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,4,14,5,2,Apr,2025-04,1010.7,-2555.7,-252.86
2025-09-03,SKU-103714,North,32,124.72,0,0,1970-06-04,0,-0.26,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,9,36,2,3,Sep,2025-09,5053.76,2401.6000000000004,47.52
2025-04-07,SKU-103715,West,43,42.36,1,0,1970-06-04,0,1.48,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,4,15,0,2,Apr,2025-04,1413.41,-323.3600000000001,-22.88
2025-01-27,SKU-103716,East,28,87.73,0,0,1970-06-04,0,1.1,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,1,5,0,1,Jan,2025-01,3645.04,946.68,25.97
2025-09-19,SKU-103717,South,67,44.61,0,0,1970-06-04,0,1.23,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,9,38,4,3,Sep,2025-09,7296.3,4112.46,56.36
2025-08-25,SKU-103718,North,51,123.63,0,0,1970-06-04,0,-1.3,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,8,35,0,3,Aug,2025-08,4995.45,1512.66,30.28
2025-06-22,SKU-103719,South,25,131.14,0,0,1970-06-04,0,2.23,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,6,25,6,2,Jun,2025-06,4037.75,3071.7499999999995,76.08
2025-04-12,SKU-103720,North,47,151.37,1,0,1970-06-05,0,-0.55,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,4,15,5,2,Apr,2025-04,6087.4400000000005,4674.620000000001,76.79
2025-02-21,SKU-103721,East,30,124.81,0,0,1970-06-05,0,0.41,Toys,119.1,158.8,0.61,0.973,WH-E100002,2025,2,8,4,1,Feb,2025-02,4764.0,1191.0000000000005,25.0
2025-07-01,SKU-103722,East,58,190.44,0,0,1970-06-05,0,-0.84,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,7,27,1,3,Jul,2025-07,2552.58,290.0,11.36
2025-05-13,SKU-103723,East,53,159.39,1,0,1970-06-05,0,0.76,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2025,5,20,1,2,May,2025-05,4597.219999999999,1733.6299999999997,37.71
2024-12-15,SKU-103724,South,47,31.46,0,1,1970-06-05,0,3.32,Pet,119.39,197.26,0.68,0.987,WH-S100001,2024,12,50,6,4,Dec,2024-12,9271.22,3659.89,39.48
2025-05-29,SKU-103725,East,29,179.82,1,0,1970-06-05,0,0.0,Home,85.74,189.02,1.49,0.954,WH-E100002,2025,5,22,3,2,May,2025-05,5481.58,2995.1200000000003,54.64
2025-01-30,SKU-103726,West,47,195.06,0,0,1970-06-05,0,0.55,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,1,5,3,1,Jan,2025-01,8960.550000000001,6564.490000000001,73.26
2025-08-25,SKU-103727,North,81,80.58,0,0,1970-06-05,0,0.66,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,8,35,0,3,Aug,2025-08,14228.46,13015.08,91.47
2025-02-08,SKU-103728,North,24,156.65,0,0,1970-06-05,0,0.14,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,2,6,5,1,Feb,2025-02,4758.96,4223.28,88.74
2025-10-31,SKU-103729,South,44,186.49,0,0,1970-06-05,0,1.3,Beauty,61.85,78.7,0.76,0.931,WH-S100001,2025,10,44,4,4,Oct,2025-10,3462.8,741.4000000000001,21.41
2025-01-09,SKU-103730,West,67,76.04,0,0,1970-06-05,1,0.35,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,1,2,3,1,Jan,2025-01,9014.85,1478.6900000000005,16.4
2024-12-09,SKU-103731,West,39,129.58,0,1,1970-06-05,0,1.54,Home,118.88,33.69,0.21,0.975,WH-W100003,2024,12,50,0,4,Dec,2024-12,1313.91,-3322.41,-252.86
2025-05-27,SKU-103732,South,47,148.75,1,0,1970-06-05,0,-0.91,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,5,22,1,2,May,2025-05,7422.71,3527.3500000000004,47.52
2025-03-10,SKU-103733,West,55,79.82,0,0,1970-06-05,0,-1.28,Kitchen,40.39,32.87,0.64,0.972,WH-W100003,2025,3,11,0,1,Mar,2025-03,1807.85,-413.6000000000002,-22.88
2025-08-30,SKU-103734,South,29,33.31,0,0,1970-06-05,0,1.04,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2025,8,35,5,3,Aug,2025-08,3775.22,980.49,25.97
2025-11-20,SKU-103735,West,35,102.84,0,0,1970-06-05,0,0.04,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,11,47,3,4,Nov,2025-11,3811.5,2148.3,56.36
2025-07-31,SKU-103736,West,35,128.26,0,0,1970-06-05,1,-0.01,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,7,31,3,3,Jul,2025-07,3428.25,1038.1,30.28
2025-06-01,SKU-103737,South,35,162.71,1,0,1970-06-05,0,0.37,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,6,22,6,2,Jun,2025-06,5652.849999999999,4300.45,76.08
2025-03-08,SKU-103738,West,35,78.39,0,0,1970-06-05,0,0.67,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,3,10,5,1,Mar,2025-03,4533.200000000001,3481.1000000000004,76.79
2024-12-30,SKU-103739,South,84,76.07,0,1,1970-06-05,0,0.2,Toys,119.1,158.8,0.61,0.973,WH-S100001,2024,12,1,0,4,Dec,2024-12,13339.2,3334.800000000001,25.0
2025-01-03,SKU-103740,North,24,85.36,0,0,1970-06-05,0,-0.44,Pet,39.01,44.01,0.77,0.983,WH-N100000,2025,1,1,4,1,Jan,2025-01,1056.24,120.0,11.36
2025-05-24,SKU-103741,West,42,179.87,1,0,1970-06-05,0,-0.56,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2025,5,21,5,2,May,2025-05,3643.08,1373.8199999999997,37.71
2025-03-12,SKU-103742,South,26,83.24,0,0,1970-06-05,0,0.9,Pet,119.39,197.26,0.68,0.987,WH-S100001,2025,3,11,2,1,Mar,2025-03,5128.76,2024.62,39.48
2024-12-31,SKU-103743,West,35,179.53,0,1,1970-06-05,0,1.24,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,12,1,1,4,Dec,2024-12,6615.700000000001,3614.8000000000006,54.64
2025-07-28,SKU-103744,West,67,80.67,0,0,1970-06-06,0,-1.37,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,7,31,0,3,Jul,2025-07,12773.55,9357.89,73.26
2025-08-03,SKU-103745,North,49,126.3,0,0,1970-06-06,0,0.07,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,8,31,6,3,Aug,2025-08,8607.34,7873.320000000001,91.47
2024-12-12,SKU-103746,West,28,152.22,0,1,1970-06-06,0,0.57,Toys,22.32,198.29,0.86,0.968,WH-W100003,2024,12,50,3,4,Dec,2024-12,5552.12,4927.16,88.74
2024-12-25,SKU-103747,East,35,133.95,0,1,1970-06-06,0,-0.52,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2024,12,52,2,4,Dec,2024-12,2754.5,589.75,21.41
2025-04-25,SKU-103748,East,53,81.02,1,0,1970-06-06,0,1.54,Electronics,112.48,134.55,0.33,0.966,WH-E100002,2025,4,17,4,2,Apr,2025-04,7131.150000000001,1169.7100000000005,16.4
2025-12-03,SKU-103749,South,25,88.77,0,0,1970-06-06,0,-0.05,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,12,49,2,4,Dec,2025-12,842.25,-2129.75,-252.86
2025-07-14,SKU-103750,East,86,175.84,0,0,1970-06-06,0,0.69,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,7,29,0,3,Jul,2025-07,13581.98,6454.300000000001,47.52
2025-09-15,SKU-103751,North,67,33.46,0,0,1970-06-06,0,0.53,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,9,38,0,3,Sep,2025-09,2202.29,-503.8400000000002,-22.88
2025-08-26,SKU-103752,North,76,151.57,0,0,1970-06-06,0,0.66,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,8,35,1,3,Aug,2025-08,9893.68,2569.5600000000004,25.97
2025-06-08,SKU-103753,South,19,106.78,0,0,1970-06-06,0,1.24,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,6,23,6,2,Jun,2025-06,2069.1,1166.22,56.36
2025-11-23,SKU-103754,North,50,200.61,0,0,1970-06-06,0,-1.14,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,11,47,6,4,Nov,2025-11,4897.5,1482.9999999999998,30.28
2025-03-19,SKU-103755,South,14,107.96,0,0,1970-06-06,0,-0.5,Kitchen,38.64,161.51,0.29,0.933,WH-S100001,2025,3,12,2,1,Mar,2025-03,2261.14,1720.1799999999998,76.08
2025-04-07,SKU-103756,North,73,77.05,1,0,1970-06-06,0,-0.04,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,4,15,0,2,Apr,2025-04,9454.96,7260.580000000001,76.79
2025-07-27,SKU-103757,East,57,170.22,0,0,1970-06-06,0,-1.41,Toys,119.1,158.8,0.61,0.973,WH-E100002,2025,7,30,6,3,Jul,2025-07,9051.6,2262.900000000001,25.0
2025-05-10,SKU-103758,West,28,159.99,1,0,1970-06-06,0,0.39,Pet,39.01,44.01,0.77,0.983,WH-W100003,2025,5,19,5,2,May,2025-05,1232.28,140.0,11.36
2025-09-19,SKU-103759,South,58,189.97,0,0,1970-06-06,0,0.42,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,9,38,4,3,Sep,2025-09,5030.92,1897.18,37.71
2025-01-08,SKU-103760,West,45,194.27,0,0,1970-06-06,0,0.48,Pet,119.39,197.26,0.68,0.987,WH-W100003,2025,1,2,2,1,Jan,2025-01,8876.699999999999,3504.15,39.48
2025-09-21,SKU-103761,West,67,195.51,0,0,1970-06-06,0,1.23,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,9,38,6,3,Sep,2025-09,12664.34,6919.760000000001,54.64
2025-04-25,SKU-103762,North,48,98.62,1,0,1970-06-06,0,1.54,Electronics,50.98,190.65,0.55,0.959,WH-N100000,2025,4,17,4,2,Apr,2025-04,9151.2,6704.160000000001,73.26
2025-02-17,SKU-103763,North,23,153.38,0,0,1970-06-06,0,1.01,Toys,14.98,175.66,1.79,0.972,WH-N100000,2025,2,8,0,1,Feb,2025-02,4040.18,3695.64,91.47
2025-11-21,SKU-103764,North,45,97.92,0,0,1970-06-06,0,0.04,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,11,47,4,4,Nov,2025-11,8923.05,7918.65,88.74
2025-07-02,SKU-103765,East,33,130.15,0,0,1970-06-06,0,-0.84,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2025,7,27,2,3,Jul,2025-07,2597.1,556.0500000000001,21.41
2025-05-27,SKU-103766,East,47,178.38,1,0,1970-06-06,0,-1.28,Electronics,112.48,134.55,0.33,0.966,WH-E100002,2025,5,22,1,2,May,2025-05,6323.85,1037.2900000000004,16.4
2025-04-06,SKU-103767,South,25,149.29,1,0,1970-06-06,0,-0.07,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,4,14,6,2,Apr,2025-04,842.25,-2129.75,-252.86
2025-02-01,SKU-103768,South,37,31.93,0,0,1970-06-07,0,0.55,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,2,5,5,1,Feb,2025-02,5843.41,2776.8500000000004,47.52
2025-11-13,SKU-103769,North,37,157.07,0,0,1970-06-07,0,0.31,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2025,11,46,3,4,Nov,2025-11,1216.1899999999998,-278.2400000000001,-22.88
2025-05-23,SKU-103770,West,50,170.23,1,0,1970-06-07,0,0.52,Electronics,96.37,130.18,0.12,0.949,WH-W100003,2025,5,21,4,2,May,2025-05,6509.0,1690.5,25.97
2025-06-23,SKU-103771,West,55,158.04,0,0,1970-06-07,0,1.58,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,6,26,0,2,Jun,2025-06,5989.5,3375.9,56.36
